cluster_num,max,min,median,high_to_low_words,low_to_high_words
379,-0.0367809952654363,-1.17893932427711,-0.351423644977606,"hard,to,attempting,inability,methods,way,trying,tough,attempts,able,failed,managed,attempt,try,fail,failure,tries,effort,tricky","tricky,effort,tries,failure,fail,try,attempt,managed,failed,able,attempts,tough,trying,way,methods,inability,attempting,to,hard"
100,1.02337307765833,-1.51085011049662,-0.351734340936978,"retaliation,abandon,drescher,volunteer,acknowledged,confused,evident,observed,see,realize,heard,recognize,surprised,forgot,agree,recognized,websites,note,noticed,noted,certain,notice","notice,certain,noted,noticed,note,websites,recognized,agree,forgot,surprised,recognize,heard,realize,see,observed,evident,confused,acknowledged,volunteer,drescher,abandon,retaliation"
39,0.206088551756413,-0.986215746478566,-0.356686677990665,"gloves,village,city,provincial,mayor,shop,suburbs,county,sheriff,of,bay,curse,populous,azu,port,town,hills,local,ol","ol,local,hills,town,port,azu,populous,curse,bay,of,sheriff,county,suburbs,shop,mayor,provincial,city,village,gloves"
428,0.772528579458701,-1.2532939830558,-0.358810953720116,"profits,profit,beating,beat,standoff,paths,building,loads,relocation,dynamic,extension,appreciate,height,basically","basically,height,appreciate,extension,dynamic,relocation,loads,building,paths,standoff,beat,beating,profit,profits"
116,0.927945830612785,-1.55212415637197,-0.3597253321164,"checkpoint,retreating,ready,arabia,prevented,behaved,complaints,resort,complain,disputes,lawsuit,filed,lawsuits,litigious,whine,gripe","gripe,whine,litigious,lawsuits,filed,lawsuit,disputes,complain,resort,complaints,behaved,prevented,arabia,ready,retreating,checkpoint"
438,0.70592636924707,-1.27724893877818,-0.382046492563409,"am,samples,inspirational,dogma,islamism,ideological,bureaucracy,ideology,contrast,movements,communist,idea,conventions,political,policy,identity,morals,economics,communism,pretense","pretense,communism,economics,morals,identity,policy,political,conventions,idea,communist,movements,contrast,ideology,bureaucracy,ideological,islamism,dogma,inspirational,samples,am"
281,-0.015092623123502,-1.35035172381418,-0.383795064168008,"affordable,afford,discounts,dwelling,crazier,lighter,efficient,hotter,quicker,cheap,easier,best,cleaner,alternative,richer,harder,better,cheaper,ideal,lazier,expensive,doable,shorter,prefer","prefer,shorter,doable,expensive,lazier,ideal,cheaper,better,harder,richer,alternative,cleaner,best,easier,cheap,quicker,hotter,efficient,lighter,crazier,dwelling,discounts,afford,affordable"
106,-0.0421119544018616,-1.32429498103217,-0.388505642551482,"beauty,haircut,nails,brand,oreal,hair,vloggers,makeup,bangs,nail,cosmetics,glosses,peeve,polish","polish,peeve,glosses,cosmetics,nail,bangs,makeup,vloggers,hair,oreal,brand,nails,haircut,beauty"
334,-0.021497454873241,-0.730112316532967,-0.390722421286928,"displacing,services,supporting,handful,georges,give,acquire,preventing,motivation,offered,providing,presented,giving,contributing,provided,gave,without,muchless,gives,given","given,gives,muchless,without,gave,provided,contributing,giving,presented,providing,offered,motivation,preventing,acquire,give,georges,handful,supporting,services,displacing"
57,-0.00822375545289078,-1.17957139689183,-0.397161329447655,"disappointed,ruined,satisfied,negatives,detract,great,intrigued,dissapointed,excellent,included","included,excellent,dissapointed,intrigued,great,detract,negatives,satisfied,ruined,disappointed"
91,-0.0219922914394008,-0.978658313022383,-0.400697504057567,"japan,coutries,australian,americans,moldova,russians,china,korea,england,swiss,poland,asian,american,pakistani,nba,french,eu,japanese,wolrd,scotland,russian,sweden,taiwan,european,europe,taiwanese,swedish","swedish,taiwanese,europe,european,taiwan,sweden,russian,scotland,wolrd,japanese,eu,french,nba,pakistani,american,asian,poland,swiss,england,korea,china,russians,moldova,americans,australian,coutries,japan"
65,0.731921351591314,-1.29146147728254,-0.402036263985295,"desperate,ongoing,highlighted,fighting,tract,rights,property,deceased,agent,vehicle,lands,land,destination,valued,owner,assets,owners,offsprings,owned,domain,estate,inherit,interferring","interferring,inherit,estate,domain,owned,offsprings,owners,assets,owner,valued,destination,land,lands,vehicle,agent,deceased,property,rights,tract,fighting,highlighted,ongoing,desperate"
496,0.975160038906817,-1.41938208665796,-0.405370929587852,"repeatedly,daily,overreacting,multi,stakes,perfect,inderstand,creeps,exciting,techniques,phones,ideas,ingenuity,forgotten,invented,innovations,entrepreneurs,updates,patents,tech","tech,patents,updates,entrepreneurs,innovations,invented,forgotten,ingenuity,ideas,phones,techniques,exciting,creeps,inderstand,perfect,stakes,multi,overreacting,daily,repeatedly"
324,0.629002502452022,-1.27652077644478,-0.406845276023414,"tricked,polar,coin,stole,completely,successfully,organically,automatically,comparisons,ethnically,indirectly,disappearing,variables,happily,unnoticed,locally","locally,unnoticed,happily,variables,disappearing,indirectly,ethnically,comparisons,automatically,organically,successfully,completely,stole,coin,polar,tricked"
150,-0.0128481752334932,-0.691112078533005,-0.408230879225035,"digging,collecting,monies,fascinated,anticipate,dig,delve,retirement,preserve,defining","defining,preserve,retirement,delve,dig,anticipate,fascinated,monies,collecting,digging"
326,0.11478195589373,-0.874601367140455,-0.412948657924465,"considerate,locations,map,venues,relocate,spots,scenario,sites,place,pedestals,spot,places","places,spot,pedestals,place,sites,scenario,spots,relocate,venues,map,locations,considerate"
47,0.504526589614708,-1.33508150332102,-0.414802667885788,"thwart,need,deserves,have,ought,want,willing,gotta,also,would,should,wiould,will,wanna,gonna,may,interestly,inclined,might","might,inclined,interestly,may,gonna,wanna,will,wiould,should,would,also,gotta,willing,want,ought,have,deserves,need,thwart"
362,0.462984644708488,-1.45514795320473,-0.415974796471713,"environments,patience,pursuit,possibilities,desires,constructed,presidency,motivations,dreams,lifestyles,whims,requirements,pursue,dreaming,dream,ideals,traditions,values,aspirations,fantasy,stardom,pipedreams","pipedreams,stardom,fantasy,aspirations,values,traditions,ideals,dream,dreaming,pursue,requirements,whims,lifestyles,dreams,motivations,presidency,constructed,desires,possibilities,pursuit,patience,environments"
252,0.157687574373272,-0.976982903306236,-0.417645237570275,"weighs,approximately,co,escape,traveler,free,outrun,traps,cave,boredom,escaped,deflect,solipsism,hide,vent,escaping,escapes","escapes,escaping,vent,hide,solipsism,deflect,escaped,boredom,cave,traps,outrun,free,traveler,escape,co,approximately,weighs"
359,0.707361098547928,-1.22762627902766,-0.418804608077531,"divisive,unaffordable,perfection,roughly,actuality,precisely,manhattan,individual,equally,easily,calibrated,right,exact,match,matches,perfectly,fit,correct","correct,fit,perfectly,matches,match,exact,right,calibrated,easily,equally,individual,manhattan,precisely,actuality,roughly,perfection,unaffordable,divisive"
295,-0.00380296047220607,-1.16675273442067,-0.419619329517214,"invade,vaccine,viral,plague,meningitis,invading,ranavirus,spill,infectious,infecting,outbreak,cmv,spiking,mosquito,infest,infect,worms,infections,shotgun,infected,virus,host,infection,immune","immune,infection,host,virus,infected,shotgun,infections,worms,infect,infest,mosquito,spiking,cmv,outbreak,infecting,infectious,spill,ranavirus,invading,meningitis,plague,viral,vaccine,invade"
55,0.882202775659839,-1.60218642700746,-0.419731281529529,"desperation,criticized,recourse,closing,challenge,scolding,abstract,hypocritical,phenomenon,economically,admitting,indeed,figures,stat,stats,statistically,rankings,particularly,politically,there,definitely,generally,noticeable","noticeable,generally,definitely,there,politically,particularly,rankings,statistically,stats,stat,figures,indeed,admitting,economically,phenomenon,hypocritical,abstract,scolding,challenge,closing,recourse,criticized,desperation"
